,H/A,Max Targets,Max Yards,Max Snap Percentage,Avg Targets,Avg Yards,Avg Snap Percentage,Std Targets,Std Yards,Std Snap Percentage,Line,Over,Under,Week,Opposition TE Defense,Result
528,0.0,7.0,40.0,0.91,4.0,30.5,0.6275,2.160246899469287,13.892443989449804,0.2644963767867782,32.5,105.0,-135.0,6.0,42.0,5.0
529,0.0,8.0,81.0,0.89,5.2,52.4,0.664,2.387467277262665,25.34363825499409,0.16697305171793442,51.5,-115.0,-115.0,6.0,52.0625,0.0
530,0.0,16.0,72.0,1.0,9.0,62.4,0.8859999999999999,3.9370039370059056,7.092249290598858,0.1089954127475097,65.5,-120.0,-110.0,6.0,47.266666666666666,54.0
531,0.0,11.0,130.0,0.88,8.25,76.75,0.815,2.217355782608345,39.91136012048032,0.05507570547286101,45.5,-125.0,-105.0,5.0,54.25,56.0
532,1.0,3.0,16.0,0.69,2.3333333333333335,10.666666666666666,0.4533333333333333,1.1547005383792515,9.237604307034013,0.2970409623828561,18.5,-115.0,-115.0,5.0,43.875,11.0
533,1.0,14.0,134.0,1.0,9.25,80.0,0.9400000000000001,3.2015621187164243,36.669696844488186,0.0454606056566195,55.5,-115.0,-115.0,5.0,55.375,39.0
534,1.0,9.0,64.0,0.58,5.75,40.5,0.47750000000000004,2.8722813232690143,26.43860813280457,0.12338962679253067,36.5,-115.0,-115.0,5.0,34.8125,10.0
535,0.0,5.0,48.0,0.52,4.0,32.0,0.43500000000000005,0.816496580927726,19.200694431886227,0.07505553499465135,34.5,-115.0,-115.0,5.0,60.0625,8.0
536,1.0,14.0,116.0,0.87,9.25,82.75,0.785,3.2015621187164243,36.763886265373706,0.060277137733417085,64.5,-110.0,-120.0,5.0,47.266666666666666,42.0
537,0.0,4.0,17.0,0.53,3.5,14.0,0.475,1.0,4.242640687119285,0.060277137733417085,16.5,-105.0,-125.0,5.0,46.625,4.0
538,1.0,10.0,57.0,1.0,7.0,55.0,0.86,3.605551275463989,1.7320508075688772,0.1705872210923198,70.5,-125.0,-105.0,5.0,52.0625,70.0
539,0.0,8.0,44.0,0.88,3.75,21.75,0.6375,3.095695936834452,15.903353943953666,0.21045585443666487,21.5,-105.0,-125.0,5.0,68.6875,136.0
540,1.0,9.0,110.0,0.97,7.25,56.5,0.885,2.362907813126304,45.74203027122138,0.08266397845091493,46.5,105.0,-135.0,5.0,49.3125,0.0
541,0.0,3.0,60.0,0.5,2.0,21.333333333333332,0.4666666666666666,1.0,33.6204302966713,0.04163331998932266,17.5,-115.0,-115.0,5.0,51.3125,0.0
542,0.0,8.0,46.0,0.73,4.25,27.25,0.7,2.6299556396765835,12.526638282742368,0.021602468994692852,32.5,-115.0,-115.0,5.0,60.0625,19.0
543,0.0,5.0,32.0,0.78,4.0,24.0,0.6725,0.816496580927726,7.118052168020874,0.07889866919029752,21.5,-115.0,-115.0,5.0,46.625,57.0
544,1.0,7.0,37.0,0.75,4.5,22.5,0.6575000000000001,2.3804761428476167,12.36931687685298,0.07932002689527194,32.5,-110.0,-120.0,5.0,59.625,41.0
545,0.0,9.0,61.0,0.72,4.0,22.75,0.595,3.8297084310253524,29.159046623646667,0.1484362938547488,39.5,-115.0,-115.0,5.0,63.5,41.0
546,0.0,4.0,12.0,1.0,1.75,8.0,0.925,1.5,5.477225575051661,0.08812869377601525,19.5,110.0,-145.0,5.0,51.3125,4.0
547,0.0,9.0,112.0,0.55,8.0,66.5,0.4775,0.816496580927726,50.67872663488432,0.06800735254367724,50.5,-115.0,-115.0,5.0,41.8125,45.0
548,0.0,5.0,66.0,0.92,3.0,32.75,0.8375,2.160246899469287,26.949025956423732,0.0767571929311297,42.5,-105.0,-125.0,5.0,48.25,10.0
549,0.0,3.0,82.0,0.3,1.6666666666666667,32.0,0.14333333333333334,1.5275252316519468,43.86342439892262,0.13796134724383252,19.5,-125.0,-105.0,5.0,34.5,0.0
550,0.0,4.0,10.0,0.94,2.0,5.0,0.9166666666666666,1.7320508075688772,5.0,0.025166114784235805,14.5,115.0,-150.0,5.0,42.5625,2.0
551,1.0,9.0,107.0,0.97,8.25,92.25,0.8725,0.5,9.97914491994847,0.10144785195688802,85.5,-120.0,-110.0,5.0,49.1875,70.0
552,0.0,4.0,20.0,0.6,3.6666666666666665,13.666666666666666,0.54,0.5773502691896258,7.767453465154029,0.09539392014169455,29.5,-115.0,-115.0,5.0,54.3125,16.0
553,1.0,5.0,27.0,0.49,4.0,20.25,0.41,2.0,8.616843969807043,0.10424330514074592,33.5,-120.0,-110.0,5.0,71.75,14.0
554,0.0,7.0,41.0,0.51,5.0,27.333333333333332,0.43,2.0,11.846237095944574,0.0854400374531753,19.5,-105.0,-125.0,5.0,68.6875,47.0
555,1.0,7.0,40.0,0.91,4.333333333333333,29.333333333333332,0.6366666666666666,2.516611478423583,16.772994167212165,0.32316146634976967,28.5,-115.0,-115.0,5.0,35.9375,34.0
556,1.0,8.0,62.0,0.79,5.5,45.25,0.6075,2.6457513110645907,22.706460167391423,0.1260621539823379,49.5,115.0,-150.0,5.0,56.6875,81.0
557,1.0,16.0,72.0,1.0,9.5,63.75,0.895,4.358898943540674,7.41057802513857,0.12369316876852982,65.5,-125.0,-105.0,5.0,43.875,57.0
558,1.0,9.0,77.0,0.88,7.333333333333333,59.0,0.8066666666666666,1.5275252316519465,22.338307903688676,0.06429100507328636,41.5,-115.0,-115.0,4.0,57.25,130.0
559,0.0,3.0,39.0,0.49,2.3333333333333335,21.333333333333332,0.41333333333333333,1.1547005383792515,18.0092568789868,0.07094598884597587,19.5,-115.0,-115.0,4.0,48.25,49.0
560,0.0,3.0,16.0,0.55,2.0,8.0,0.335,1.4142135623730951,11.313708498984761,0.30405591591021547,19.5,-110.0,-120.0,4.0,54.0625,16.0
561,1.0,14.0,134.0,1.0,9.666666666666666,89.0,0.9500000000000001,3.7859388972001824,39.1279950930277,0.04999999999999999,65.5,-115.0,-115.0,4.0,49.1875,53.0
562,0.0,9.0,64.0,0.58,7.0,52.666666666666664,0.5333333333333333,1.7320508075688772,12.662279942148386,0.06429100507328635,43.5,-115.0,-115.0,4.0,56.13333333333333,4.0
563,1.0,4.0,47.0,0.52,3.6666666666666665,26.666666666666668,0.4633333333333334,0.5773502691896258,19.553345834749955,0.06027713773341708,38.5,130.0,-160.0,4.0,54.3125,48.0
564,1.0,14.0,116.0,0.87,10.0,92.33333333333333,0.8033333333333333,3.4641016151377544,38.423083339749475,0.05859465277082314,72.5,-120.0,-110.0,4.0,54.875,54.0
565,0.0,9.0,110.0,0.94,8.333333333333334,73.66666666666667,0.8566666666666668,1.1547005383792517,37.018013633004855,0.0737111479583199,50.5,-115.0,-115.0,4.0,54.25,5.0
566,1.0,4.0,46.0,0.7,3.0,29.0,0.69,1.0,14.730919862656235,0.009999999999999953,34.5,105.0,-135.0,4.0,54.3125,22.0
567,1.0,7.0,37.0,0.75,4.0,23.0,0.6900000000000001,2.6457513110645907,15.0996688705415,0.05567764362830021,32.5,-105.0,-125.0,4.0,63.5,21.0
568,0.0,4.0,54.0,0.77,4.0,31.333333333333332,0.6466666666666667,0.0,20.256686138984662,0.13051181300301262,27.5,-110.0,-120.0,4.0,48.25,50.0
569,1.0,5.0,30.0,0.72,2.3333333333333335,10.0,0.5566666666666666,2.3094010767585034,17.320508075688775,0.1556705923844749,20.5,-135.0,105.0,4.0,42.5625,61.0
570,1.0,3.0,19.0,0.56,2.0,11.0,0.5066666666666667,1.0,9.848857801796104,0.07571877794400368,12.5,-115.0,-115.0,4.0,42.5625,19.0
571,1.0,9.0,112.0,0.55,8.0,78.33333333333333,0.49333333333333335,1.0,54.884727687520986,0.07371114795831997,58.5,-115.0,-115.0,4.0,52.0625,31.0
572,1.0,6.0,31.0,0.67,3.6666666666666665,17.0,0.5533333333333333,2.081665999466133,12.165525060596439,0.12013880860626736,19.5,-115.0,-115.0,4.0,42.0,0.0
573,1.0,5.0,66.0,0.92,3.0,32.666666666666664,0.8233333333333334,2.6457513110645907,33.005050118630834,0.08736894948054105,45.5,-110.0,-120.0,4.0,56.6875,33.0
574,1.0,9.0,131.0,0.78,5.333333333333333,46.333333333333336,0.71,3.2145502536643185,73.38483040338332,0.07,39.5,-115.0,-115.0,4.0,60.0625,27.0
575,0.0,9.0,107.0,0.93,8.333333333333334,94.66666666666667,0.84,0.5773502691896257,10.692676621563628,0.09539392014169458,80.5,-115.0,-115.0,4.0,52.625,85.0
576,0.0,5.0,27.0,0.49,3.6666666666666665,18.0,0.4066666666666667,2.3094010767585034,9.0,0.12741009902410927,20.5,-125.0,-105.0,4.0,41.8125,27.0
577,0.0,7.0,62.0,0.59,4.666666666666667,41.333333333333336,0.5466666666666667,2.516611478423583,26.102362600602525,0.04041451884327378,43.5,-135.0,105.0,4.0,71.75,57.0
578,0.0,16.0,72.0,1.0,10.0,63.333333333333336,0.94,5.196152422706632,9.018499505645789,0.10392304845413267,66.5,-105.0,-125.0,4.0,54.0625,65.0
579,0.0,9.0,77.0,0.78,7.5,55.5,0.77,2.1213203435596424,30.405591591021544,0.014142135623730963,40.5,-115.0,-115.0,3.0,49.1875,66.0
580,1.0,3.0,39.0,0.4,2.0,30.5,0.375,1.4142135623730951,12.020815280171307,0.03535533905932741,20.5,-120.0,-110.0,3.0,53.8125,3.0
581,0.0,8.0,70.0,1.0,7.5,66.5,0.975,0.7071067811865476,4.949747468305833,0.03535533905932741,49.5,-125.0,-105.0,3.0,47.266666666666666,134.0
582,0.0,6.0,55.0,0.56,6.0,47.0,0.51,0.0,11.313708498984761,0.07071067811865477,43.5,-115.0,-115.0,3.0,49.3125,64.0
583,1.0,4.0,25.0,0.47,3.5,16.5,0.435,0.7071067811865476,12.020815280171307,0.04949747468305829,25.5,-115.0,-115.0,3.0,71.75,47.0
584,0.0,14.0,116.0,0.78,11.0,82.0,0.77,4.242640687119285,48.08326112068523,0.014142135623730963,65.5,-115.0,-115.0,3.0,59.625,113.0
585,1.0,4.0,17.0,0.53,4.0,15.5,0.515,0.0,2.1213203435596424,0.021213203435596444,16.5,-105.0,-125.0,3.0,57.25,8.0
586,1.0,10.0,54.0,0.91,6.5,54.0,0.79,4.949747468305833,0.0,0.16970562748477142,76.5,-110.0,-120.0,3.0,41.8125,57.0
587,0.0,4.0,21.0,0.72,2.5,14.0,0.5549999999999999,2.1213203435596424,9.899494936611665,0.23334523779156066,33.5,-115.0,-115.0,3.0,52.0625,15.0
588,1.0,9.0,110.0,0.94,9.0,73.0,0.885,0.0,52.32590180780452,0.07778174593052022,45.5,-115.0,-115.0,3.0,71.75,75.0
589,1.0,3.0,21.0,0.7,2.5,20.5,0.69,0.7071067811865476,0.7071067811865476,0.014142135623730885,24.5,-115.0,-115.0,3.0,71.75,46.0
590,1.0,5.0,32.0,0.66,4.5,30.0,0.66,0.7071067811865476,2.8284271247461903,0.0,20.5,-115.0,-115.0,3.0,57.25,18.0
591,0.0,7.0,37.0,0.68,5.0,31.0,0.66,2.8284271247461903,8.48528137423857,0.028284271247461926,37.5,-110.0,-120.0,3.0,68.6875,7.0
592,1.0,4.0,25.0,0.77,4.0,20.0,0.7150000000000001,0.0,7.0710678118654755,0.07778174593052022,26.5,-110.0,-120.0,3.0,53.8125,54.0
593,1.0,4.0,9.0,1.0,2.5,4.5,1.0,2.1213203435596424,6.363961030678928,0.0,25.5,-105.0,-125.0,3.0,54.3125,11.0
594,0.0,6.0,31.0,0.67,4.0,21.0,0.615,2.8284271247461903,14.142135623730951,0.07778174593052022,19.5,-135.0,105.0,3.0,63.5,9.0
595,0.0,4.0,33.0,0.81,4.0,31.0,0.7350000000000001,0.0,2.8284271247461903,0.10606601717798214,25.5,-115.0,-115.0,3.0,54.0625,37.0
596,1.0,5.0,32.0,0.92,2.5,16.0,0.8600000000000001,3.5355339059327378,22.627416997969522,0.08485281374238571,43.5,-110.0,-120.0,3.0,51.3125,66.0
597,0.0,4.0,10.0,0.94,2.5,5.0,0.915,2.1213203435596424,7.0710678118654755,0.03535533905932733,14.5,-115.0,-115.0,3.0,43.0,5.0
598,0.0,9.0,131.0,0.78,6.0,69.0,0.745,4.242640687119285,87.68124086713189,0.049497474683058366,39.5,-115.0,-115.0,3.0,42.5625,1.0
599,1.0,9.0,107.0,0.85,8.5,97.5,0.7949999999999999,0.7071067811865476,13.435028842544403,0.07778174593052022,85.5,-115.0,-115.0,3.0,35.9375,89.0
600,0.0,5.0,27.0,0.49,5.0,18.0,0.375,0.0,12.727922061357855,0.1626345596729059,24.5,-115.0,-115.0,3.0,34.8125,18.0
601,0.0,7.0,40.0,0.91,5.5,39.0,0.815,2.1213203435596424,1.4142135623730951,0.13435028842544408,45.5,-115.0,-115.0,3.0,34.5,10.0
602,1.0,7.0,59.0,0.81,5.5,44.0,0.78,2.1213203435596424,21.213203435596427,0.04242640687119289,34.5,-115.0,-115.0,3.0,55.375,30.0
603,1.0,5.0,50.0,0.59,3.5,31.0,0.55,2.1213203435596424,26.870057685088806,0.056568542494923775,30.5,-115.0,-115.0,3.0,48.25,62.0
604,1.0,16.0,72.0,1.0,11.5,63.0,0.9099999999999999,6.363961030678928,12.727922061357855,0.1272792206135786,70.5,-115.0,-115.0,3.0,52.625,64.0
656,0.0,12.0,54.0,1.0,4.2,28.866666666666667,0.8473333333333332,2.8081514000698546,17.303454100540847,0.17131702720256328,36.5,-115.0,-115.0,17.0,55.4375,6.0
657,0.0,12.0,73.0,0.9,5.4,38.46666666666667,0.7846666666666667,3.135055251278904,23.120388858156794,0.08991000791797053,34.5,-115.0,-115.0,17.0,60.3125,62.0
658,0.0,13.0,180.0,0.91,6.4,57.86666666666667,0.7366666666666667,3.3763886032268267,48.61197187446535,0.1407970508349146,44.5,-115.0,-115.0,17.0,66.6875,28.0
659,1.0,3.0,42.0,0.58,1.5333333333333334,15.0,0.3513333333333334,1.0600988273786194,14.367622330384782,0.13637483359511474,13.5,-105.0,-125.0,17.0,41.75,0.0
660,1.0,9.0,122.0,0.98,5.133333333333334,41.0,0.8846666666666667,2.0998866182543785,29.638295690349192,0.07160074487508258,29.5,-125.0,-105.0,17.0,40.0625,19.0
661,1.0,15.0,168.0,1.0,9.4,84.93333333333334,0.9620000000000001,2.5579009251449016,38.37310566132533,0.03629246281451368,84.5,-120.0,-110.0,17.0,66.25,62.0
662,0.0,11.0,126.0,0.95,4.666666666666667,35.733333333333334,0.8053333333333333,2.439750182371333,32.238988522476646,0.06186005711819756,29.5,-115.0,-115.0,17.0,45.375,33.0
663,1.0,8.0,112.0,0.8,4.714285714285714,40.785714285714285,0.5442857142857143,1.6374732612530445,26.870568891027833,0.13546014376727403,32.5,-115.0,-115.0,17.0,65.5,39.0
664,0.0,16.0,145.0,1.0,10.133333333333333,76.53333333333333,0.9266666666666669,3.602908877692077,42.48506740468882,0.06789347398332042,67.5,-110.0,-120.0,17.0,44.75,15.0
665,1.0,7.0,80.0,0.57,2.7142857142857144,22.285714285714285,0.3464285714285715,1.938618517976592,23.01981945872052,0.09467410846259293,20.5,-115.0,-115.0,16.0,60.3125,21.0
666,1.0,6.0,71.0,0.82,2.9285714285714284,26.071428571428573,0.48357142857142854,2.05554730553075,22.710432322255258,0.16694573705512555,20.5,-115.0,-115.0,16.0,55.4375,6.0
667,1.0,7.0,56.0,0.62,1.7857142857142858,12.857142857142858,0.3257142857142857,2.3263894583856572,18.01220587378349,0.18024403481921972,25.5,-115.0,-115.0,16.0,66.3125,8.0
668,0.0,6.0,36.0,0.82,3.0,17.285714285714285,0.4621428571428572,1.5191090506254998,11.131580656496538,0.1892974286236252,24.5,-115.0,-115.0,16.0,54.6875,8.0
669,1.0,12.0,69.0,0.9,5.5,36.0,0.7992857142857144,3.228479041758971,21.849133057964,0.07247962957477572,34.5,-115.0,-115.0,16.0,65.5,73.0
670,1.0,16.0,105.0,0.88,7.071428571428571,47.285714285714285,0.5728571428571428,4.648643900094963,28.682421771554065,0.21091115779758188,49.5,-115.0,-115.0,16.0,59.9375,28.0
671,0.0,12.0,77.0,0.9,5.555555555555555,45.44444444444444,0.6477777777777778,3.395258131243894,26.206445348001274,0.25523409733898106,49.5,-115.0,-115.0,16.0,77.125,87.0
672,1.0,13.0,210.0,0.97,7.857142857142857,82.42857142857143,0.8614285714285713,2.3157368940873577,46.76243443967898,0.09937165226927282,70.5,-115.0,-115.0,16.0,40.0625,74.0
673,0.0,7.0,49.0,0.57,3.0714285714285716,20.857142857142858,0.2992857142857143,2.1290765681316004,17.48343014600767,0.12839028753790502,20.5,-115.0,-115.0,16.0,37.4375,28.0
674,1.0,13.0,180.0,0.91,6.642857142857143,60.57142857142857,0.75,3.3651412784868073,49.26180340512592,0.13592984615941814,48.5,-155.0,125.0,16.0,64.6875,20.0
675,0.0,11.0,104.0,0.98,5.714285714285714,41.5,0.7357142857142858,3.0490495726870854,31.2748362843898,0.15955294687702531,27.5,-115.0,-115.0,16.0,34.1875,34.0
676,1.0,4.0,24.0,0.5,1.4615384615384615,7.538461538461538,0.34230769230769226,1.3301243435223524,7.827466433606135,0.0888025756152232,10.5,-115.0,-115.0,16.0,44.125,9.0
677,0.0,8.0,72.0,0.98,4.857142857142857,35.214285714285715,0.8800000000000001,1.8752289237539816,20.131026843115624,0.07189736274183336,28.5,-115.0,-115.0,16.0,46.625,122.0
678,1.0,6.0,90.0,0.8,1.3571428571428572,14.571428571428571,0.4692857142857143,1.7368026705655182,23.776893391287672,0.1939256116585503,18.5,-115.0,-115.0,16.0,45.375,16.0
679,1.0,9.0,69.0,0.98,4.857142857142857,24.285714285714285,0.6507142857142858,1.9944979263017495,20.69347192280165,0.1991699809677184,19.5,-115.0,-115.0,16.0,67.1875,3.0
680,1.0,8.0,123.0,1.0,6.090909090909091,59.81818181818182,0.94,1.7002673586554236,36.21551651383198,0.09736529155710466,51.5,110.0,-140.0,16.0,32.0,0.0
681,0.0,15.0,168.0,1.0,9.428571428571429,87.14285714285714,0.9607142857142857,2.6519741765271836,38.818824027797376,0.03730627617115172,84.5,-125.0,-105.0,16.0,43.5625,54.0
682,0.0,11.0,126.0,0.95,4.642857142857143,36.142857142857146,0.8071428571428572,2.5300393082122064,33.41546657752075,0.06378190862722648,25.5,-115.0,-115.0,16.0,40.0,30.0
683,0.0,7.0,63.0,0.95,2.2857142857142856,17.142857142857142,0.7214285714285714,1.9386185179765922,18.940624402253817,0.1310230245683291,15.5,-115.0,-115.0,16.0,37.4375,16.0
684,0.0,8.0,112.0,0.8,4.769230769230769,40.15384615384615,0.5515384615384615,1.6908501882113505,27.85930770211323,0.13813315760804584,34.5,-115.0,-115.0,16.0,39.125,49.0
685,1.0,16.0,145.0,1.0,9.714285714285714,74.14285714285714,0.9292857142857144,3.3380918415851206,43.02925148682561,0.06966560631543157,62.5,100.0,-130.0,16.0,63.3125,110.0
686,0.0,7.0,80.0,0.42,2.5384615384615383,19.846153846153847,0.32923076923076927,1.8980421761815784,21.99562893639762,0.07227972727092274,18.5,-120.0,-110.0,15.0,66.6875,54.0
687,1.0,6.0,71.0,0.82,3.0,25.923076923076923,0.48692307692307685,2.1213203435596424,23.630705795855025,0.17327168528953865,17.5,-120.0,-110.0,15.0,54.25,28.0
688,1.0,12.0,54.0,1.0,4.076923076923077,27.46153846153846,0.8446153846153845,3.012793235010175,17.694704408454076,0.1848700167061254,33.5,-115.0,-115.0,15.0,66.25,27.0
689,0.0,6.0,36.0,0.7,3.076923076923077,17.923076923076923,0.4346153846153846,1.5525000516123695,11.317107540220826,0.16530856927855578,30.5,-115.0,-115.0,15.0,60.3125,9.0
690,1.0,8.0,62.0,0.8,3.230769230769231,27.615384615384617,0.6076923076923076,2.554533426213293,22.122908419172127,0.13706165560030797,32.5,-120.0,-110.0,15.0,63.3125,53.0
691,0.0,12.0,69.0,0.9,5.538461538461538,36.46153846153846,0.7961538461538462,3.3569674960045064,22.67015433198233,0.07444667683857817,40.5,-115.0,-115.0,15.0,64.6875,30.0
692,1.0,16.0,105.0,0.88,7.384615384615385,50.30769230769231,0.5761538461538461,4.6822085518563705,27.435939372122277,0.21914753255658853,57.5,-110.0,-120.0,15.0,54.6875,8.0
693,1.0,9.0,77.0,0.9,4.75,41.75,0.6425000000000001,2.5495097567963922,25.387004549572207,0.27233120591347165,42.5,-115.0,-115.0,15.0,43.3125,75.0
694,1.0,13.0,210.0,0.97,7.846153846153846,84.84615384615384,0.8546153846153846,2.409915415049314,47.75256738969845,0.09996794357987837,75.5,-115.0,-115.0,15.0,43.5625,51.0
695,1.0,7.0,49.0,0.57,2.769230769230769,18.923076923076923,0.2876923076923077,1.8776690404970269,16.565332970099224,0.1257745235301282,20.5,-115.0,-115.0,15.0,43.5625,46.0
696,0.0,13.0,180.0,0.91,6.769230769230769,63.46153846153846,0.74,3.467800603500874,50.02268716061973,0.13601470508735444,53.5,-135.0,105.0,15.0,65.5,23.0
697,0.0,11.0,104.0,0.98,5.846153846153846,42.23076923076923,0.7392307692307694,3.1317235362803513,32.42723609908253,0.16550234330977204,33.5,-115.0,-115.0,15.0,40.0625,32.0
698,1.0,8.0,72.0,0.98,5.0,36.15384615384615,0.8907692307692309,1.8708286933869707,20.63106942552968,0.06197600859224188,34.5,-125.0,-105.0,15.0,50.25,23.0
699,1.0,5.0,44.0,0.81,1.7692307692307692,13.384615384615385,0.3415384615384615,1.589226549501683,14.540394661874792,0.25621755579475014,18.5,-115.0,-115.0,15.0,63.0,43.0
700,0.0,8.0,52.0,0.83,3.0833333333333335,20.083333333333332,0.5583333333333332,2.0652243256245835,14.71213681614502,0.1488033072294572,15.5,-115.0,-115.0,15.0,40.0,0.0
701,0.0,8.0,123.0,1.0,6.2,63.7,0.9339999999999999,1.7511900715418263,35.68083830604631,0.10046558282980958,63.5,-120.0,-110.0,15.0,55.4375,21.0
702,1.0,15.0,168.0,1.0,9.461538461538462,89.15384615384616,0.9576923076923077,2.7572747600781646,39.63762134186442,0.03700311837170984,85.5,-110.0,-120.0,15.0,46.5,61.0
703,1.0,8.0,112.0,0.8,4.916666666666667,42.416666666666664,0.5675,1.6764862244009227,27.822353123582722,0.1311574348913272,37.5,-115.0,-115.0,15.0,52.0,13.0
704,0.0,7.0,73.0,0.79,2.5384615384615383,27.0,0.4953846153846154,1.8081014266989472,27.206004239260615,0.11537008455512378,30.5,-115.0,-115.0,15.0,41.75,16.0
705,0.0,16.0,145.0,1.0,9.923076923076923,78.15384615384616,0.9300000000000002,3.3779071050365506,41.97389298489827,0.07245688373094718,72.5,-115.0,-115.0,15.0,67.1875,22.0
706,0.0,12.0,54.0,1.0,4.166666666666667,26.666666666666668,0.8424999999999999,3.128558579902059,18.23749052381003,0.19292603387167465,33.5,-115.0,-115.0,14.0,46.5,37.0
707,1.0,6.0,36.0,0.7,3.0,18.416666666666668,0.41583333333333333,1.5954480704349312,11.673266531487725,0.1575066136177568,36.5,-115.0,-115.0,14.0,39.125,12.0
708,1.0,6.0,40.0,0.75,3.3,17.8,0.616,2.110818693198342,13.798550648528273,0.19213421235052222,19.5,-115.0,-115.0,14.0,34.1875,6.0
709,0.0,8.0,62.0,0.8,3.3333333333333335,28.75,0.595,2.6400183654090306,22.708128300436627,0.1349410645766918,34.5,-115.0,-115.0,14.0,32.0,14.0
710,1.0,12.0,69.0,0.9,5.666666666666667,36.583333333333336,0.7933333333333334,3.4728383291777436,23.673761207230456,0.07702813338860895,42.5,-115.0,-115.0,14.0,54.25,35.0
711,0.0,16.0,105.0,0.88,7.333333333333333,49.083333333333336,0.5683333333333332,4.886592665527574,28.282530211272032,0.2269895205163499,58.5,-115.0,-115.0,14.0,63.3125,65.0
712,1.0,13.0,125.0,0.97,7.75,74.41666666666667,0.8491666666666666,2.490892501603683,30.74072907792566,0.10237705116900275,68.5,-115.0,-115.0,14.0,64.6875,210.0
713,1.0,6.0,46.0,0.81,2.9,17.0,0.54,1.8529256146249726,15.797327481430381,0.2372996230741025,18.5,-120.0,-110.0,14.0,43.3125,12.0
714,1.0,13.0,180.0,0.91,6.5,59.083333333333336,0.7308333333333333,3.4771984543464143,49.57722778808346,0.137804758681083,51.5,-115.0,-115.0,14.0,55.4375,116.0
715,1.0,11.0,104.0,0.98,5.916666666666667,44.666666666666664,0.7408333333333333,3.2601821849074444,32.603216052556796,0.17275617780472272,40.5,-125.0,-105.0,14.0,46.1875,13.0
716,0.0,8.0,63.0,1.0,2.5,21.5,0.7866666666666667,1.9771421064483223,20.895845607114435,0.14297700599195748,30.5,-115.0,-115.0,14.0,41.75,0.0
717,1.0,12.0,75.0,0.78,6.916666666666667,46.5,0.6508333333333334,2.8749176536296677,17.840199754283226,0.0794822259528773,49.5,-115.0,-115.0,14.0,59.9375,0.0
718,0.0,8.0,72.0,0.98,5.0,38.583333333333336,0.8833333333333334,1.954016841836789,19.50971009212561,0.058361465078085595,37.5,100.0,-130.0,14.0,43.5625,7.0
719,1.0,8.0,52.0,0.83,3.272727272727273,20.818181818181817,0.569090909090909,2.053821272209882,15.197487830679002,0.15109298762381695,19.5,115.0,-145.0,14.0,45.375,12.0
720,0.0,8.0,123.0,1.0,6.0,58.888888888888886,0.9322222222222223,1.7320508075688772,34.23245698326533,0.10639287779003087,57.5,-105.0,-125.0,14.0,43.5625,107.0
721,1.0,15.0,168.0,1.0,9.5,90.16666666666667,0.9550000000000001,2.8762349126466136,41.22407357872633,0.037294893630483675,82.5,-130.0,100.0,14.0,60.3125,77.0
722,1.0,11.0,126.0,0.95,4.416666666666667,37.333333333333336,0.8108333333333334,2.6443192398846707,36.05383180577049,0.0682852750443226,35.5,-151.0,-110.0,14.0,67.1875,22.0
723,0.0,8.0,112.0,0.8,5.0,42.90909090909091,0.5618181818181818,1.7320508075688772,29.125434058412058,0.13600133689182484,37.5,-115.0,-115.0,14.0,66.25,37.0
724,0.0,16.0,145.0,1.0,10.083333333333334,81.5,0.9366666666666669,3.4761089357690347,41.99025861056131,0.07139306476801296,74.5,-105.0,-125.0,14.0,54.6875,38.0
725,0.0,6.0,71.0,0.82,3.272727272727273,28.454545454545453,0.5009090909090909,2.1019471492361124,24.40230987576232,0.18560466295082917,17.5,-125.0,-105.0,13.0,54.6875,0.0
726,1.0,12.0,54.0,1.0,4.0,26.09090909090909,0.829090909090909,3.22490309931942,19.01291427138168,0.1963901497252113,32.5,-115.0,-115.0,13.0,64.6875,33.0
727,1.0,4.0,34.0,0.7,2.727272727272727,16.818181818181817,0.39181818181818184,1.348399724926484,10.777923564566432,0.14027246214551034,40.5,-115.0,-115.0,13.0,54.25,36.0
728,0.0,12.0,69.0,0.9,5.636363636363637,39.18181818181818,0.7918181818181819,3.640679257301507,22.964399325121402,0.0806000225580839,51.5,-115.0,-115.0,13.0,63.3125,8.0
729,0.0,15.0,105.0,0.88,6.545454545454546,46.18181818181818,0.5509090909090909,4.25120303828543,27.72658717483341,0.22949747473358156,45.5,-115.0,-115.0,13.0,41.75,81.0
730,0.0,13.0,125.0,0.97,7.636363636363637,74.81818181818181,0.8463636363636362,2.5796405669289384,32.20812997309277,0.10688991788496494,69.5,-115.0,-115.0,13.0,43.5625,70.0
731,0.0,5.0,49.0,0.42,2.3636363636363638,19.09090909090909,0.2563636363636364,1.5015143870590968,17.461125653602892,0.09770084209183943,24.5,-115.0,-115.0,13.0,46.625,7.0
732,0.0,7.0,76.0,1.0,4.625,34.75,0.8624999999999998,1.685018016012207,25.27421045820649,0.260205962378157,46.5,105.0,-135.0,13.0,66.3125,13.0
733,1.0,13.0,180.0,0.91,6.363636363636363,55.36363636363637,0.7318181818181817,3.613107451286974,50.210104017563495,0.14448655174916328,45.5,-115.0,-115.0,13.0,66.6875,100.0
734,1.0,8.0,63.0,1.0,2.4545454545454546,20.818181818181817,0.7936363636363637,2.0670576365276494,21.775298766346154,0.1478020789618825,32.5,-115.0,-115.0,13.0,34.1875,29.0
